04. Salamanca;046. Castellana;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"5.567,06";0;"5.517,06";"215,25";0;"209,16";100;0;"99,1";"5.807,48";0;"5.800,76";"202,05";0;"196,99";100;0;"99,88";"6.908,64";0;"6.908,64";"213,77";0;"213,77";100;0;100;"7.975,95";"12.179,46";"7.154,95";"236,98";"418,02";206;100;"152,7";"89,71";"7.487,38";0;"7.050,17";"215,06";0;"197,37";100;0;"94,16";"6.933,03";0;"6.904,58";"190,39";0;"189,23";100;0;"99,59";"7.757,61";0;"7.613,09";"198,89";0;"191,95";100;0;"98,14";"8.983,97";0;"8.930,54";"221,26";0;"219,07";100;0;"99,41";"9.792,99";0;"9.792,99";"216,34";0;"215,5";100;0;100;"11.685,39";0;"11.738,98";"221,07";0;"220,1";100;0;"100,46"
05. Chamartín;05. Chamartín;"5.143,43";"5.326,74";"5.129,8";"137,29";"153,07";"132,9";100;"103,56";"99,74";"4.954,26";"4.837,8";"4.961,05";"139,81";"144,7";"134,55";100;"97,65";"100,14";"4.528,39";"4.083,59";"4.602,82";"138,03";"124,47";"140,29";100;"90,18";"101,64";"4.328,36";"3.816,02";"4.408,87";"133,4";"117,61";"135,88";100;"88,16";"101,86";"4.241,35";"3.787,87";"4.301,82";"137,68";"122,96";"139,64";100;"122,96";"139,64";"3.760,36";"3.611,29";"3.778,99";"143,88";"138,18";"144,6";100;"96,04";"100,5";"3.335,3";"3.073,55";"3.357,07";"142,03";"130,89";"142,96";100;"92,15";"100,65";"3.254,61";"3.188,42";"3.258,91";139;"136,17";"139,18";100;"97,97";"100,13";"3.410,94";"3.249,85";"3.422,7";"101,12";"96,12";"3.422,7";100;"95,28";"100,34";"3.704,06";"3.207,29";"3.745,91";"143,22";"135,16";"142,01";100;"86,59";"101,13";"4.032,34";"3.248,87";"4.160,97";"140,29";"126,91";"141,31";100;"80,57";"103,19";"4.708,52";"4.270,04";"4.776,8";"145,69";"132,12";"147,8";100;"90,69";"101,45";"5.111,43";"4.629,58";"5.153,65";"151,87";"158,9";"148,38";100;"90,57";"100,83";"5.148,46";"5.253,88";"5.139,7";"147,88";"165,4";"143,89";100;"102,05";"99,83";"5.122,9";"4.977,24";"5.140,58";"140,68";"137,8";"140,89";100;"97,16";"100,35";"5.616,88";"7.199,32";"5.497,12";"144,01";"202,89";"138,6";100;"128,17";"97,87";"5.860,95";"6.888,34";"5.770,9";"144,35";"173,19";"141,56";100;"117,53";"98,46";"6.401,56";"6.667,14";"6.385,6";"141,42";"150,07";"140,52";100;"104,15";"99,75";"7.427,12";"7.251,07";"7.433,69";"140,51";"143,83";"139,37";100;"97,63";"100,09"
05. Chamartín;051. El Viso;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"5.208,29";0;"5.207,55";"201,38";0;"197,42";100;0;"99,99";"5.392,22";0;"5.422,32";"187,6";0;"184,14";100;0;"100,56";"5.506,71";0;"5.563,31";"170,39";0;"172,14";100;0;"101,03";"6.413,03";0;"6.346,5";"190,54";0;"182,72";100;0;"98,96";"6.861,72";"6.827,79";"6.868,27";"197,08";"214,95";"192,28";100;"99,51";"100,1";"6.888,17";0;"6.818,84";"189,15";0;"186,88";100;0;"98,99";"7.061,58";0;"6.817,17";"181,05";0;"171,89";100;0;"96,54";"7.235,62";0;"7.154,26";"178,2";0;"175,5";100;0;"98,88";"7.883,12";0;"7.892,74";"174,15";0;"173,69";100;0;"100,12";"9.382,09";0;"9.382,09";"177,5";0;"175,91";100;0;100
05. Chamartín;052. Prosperidad;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.977,11";"2.745,37";"3.025,05";"115,11";"115,69";"114,68";100;"92,22";"101,61";"3.361,84";"3.276,06";"3.413,64";"116,96";"127,97";"115,93";100;"97,45";"101,54";"4.054,69";"3.900,82";"4.146,74";"125,46";"120,7";"128,31";100;"96,21";"102,27";"4.406,3";"4.363,84";"4.418,18";"130,92";"149,78";"127,2";100;"99,04";"100,27";"4.334,71";"4.383,84";"4.326,63";"124,5";"138,01";"121,13";100;"101,13";"99,81";"4.393,45";"4.676,97";"4.297,99";"120,65";"129,49";"117,79";100;"106,45";"97,83";"5.053,89";"6.638,48";"4.717,01";"129,57";"187,08";"118,93";100;"131,35";"93,33";"5.010,83";"6.115,56";"4.883,77";"123,41";"153,76";"119,8";100;"122,05";"97,46";"5.499,09";"5.852,09";"5.461,27";"121,48";"131,73";"120,18";100;"106,42";"99,31";"6.448,55";7.258;"6.381,77";122;"143,97";"119,65";100;"112,55";"98,96"
05. Chamartín;053. Ciudad Jardín;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.346,72";0;"3.342,57";"129,4";0;"126,72";100;0;"99,88";"3.654,68";0;"3.663,33";"127,15";0;"124,41";100;0;"100,24";"4.215,44";0;"4.234,09";"130,43";0;"131,01";100;0;"100,44";"4.400,14";0;"4.400,14";"130,74";0;"126,69";100;0;100;"4.464,58";0;"4.464,58";"128,23";0;"124,99";100;0;100;"4.861,42";0;"4.861,42";"133,5";0;"133,24";100;0;100;"5.191,32";0;"5.223,91";"133,1";0;"131,71";100;0;"100,63";"5.627,01";"6.096,25";"5.556,87";"138,58";"153,27";"136,31";100;"108,34";"98,75";"6.705,35";0;"6.567,04";"148,13";0;"144,51";100;0;"97,94";"7.558,9";0;"7.558,9";"143,01";0;"141,72";100;0;100
05. Chamartín;054. Hispanoamérica;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.875,18";0;"3.885,08";"149,83";0;"147,29";100;0;"100,26";"4.290,1";0;4.298;"149,26";0;"145,96";100;0;"100,18";"5.035,74";0;"4.961,22";"155,82";0;"153,51";100;0;"98,52";"5.469,64";0;"5.488,27";"162,51";0;"158,01";100;0;"100,34";"5.158,11";0;"5.146,06";"148,15";0;"144,07";100;0;"99,77";"5.456,99";0;"5.439,15";"149,85";0;"149,07";100;0;"99,67";"6.229,68";0;"6.237,32";"159,72";0;"157,27";100;0;"100,12";"6.322,94";0;"6.266,28";"155,72";0;"153,71";100;0;"99,1";"6.570,69";0;6.510;"145,16";0;"143,26";100;0;"99,08";"7.860,68";0;"7.877,42";"148,72";0;"147,69";100;0;"100,21"
05. Chamartín;055. Nueva España;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"4.582,39";0;"4.611,8";"177,18";0;"174,84";100;0;"100,64";"5.052,32";0;"5.085,23";"175,78";0;"172,69";100;0;"100,65";"5.719,41";0;"5.739,83";"176,97";0;"177,6";100;0;"100,36";"6.325,86";0;"6.382,51";"187,95";0;"183,76";100;0;"100,9";"6.351,07";0;"6.373,44";"182,42";0;"178,43";100;0;"100,35";"6.172,91";0;"6.172,91";"169,51";0;"169,18";100;0;100;"5.660,08";0;"5.551,71";"145,12";0;"139,98";100;0;"98,09";"7.026,52";"9.151,52";"6.748,63";"173,05";"230,09";"165,55";100;"130,24";"96,05";"7.252,24";0;"7.256,37";"160,21";0;"159,68";100;0;"100,06";"8.183,21";0;"8.198,09";"154,82";0;"153,71";100;0;"100,18"
05. Chamartín;056. Castilla;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.392,21";0;3.322;"131,16";0;"125,94";100;0;"97,93";"3.390,08";0;"3.513,42";"117,94";0;"119,31";100;0;"103,64";"4.500,53";"5.789,3";"4.146,48";"139,26";"179,13";"128,3";100;"128,64";"92,13";"4.042,11";0;"4.050,55";"120,1";0;"116,62";100;0;"100,21";"4.187,83";0;"4.170,64";"120,28";0;"116,76";100;0;"99,59";"4.105,89";0;"4.009,94";"112,75";0;"109,9";100;0;"97,66";"5.098,72";0;"4.926,15";"130,72";0;"124,21";100;0;"96,62";"4.596,6";0;"4.631,24";"113,21";0;"113,61";100;0;"100,75";"5.429,22";0;"5.469,49";"119,94";0;"120,36";100;0;"100,74";"5.913,07";0;"5.889,4";"111,87";0;"110,42";100;0;"99,6"
06. Tetuán;06. Tetuán;"4.323,86";"4.049,8";"4.415,67";"115,42";"116,37";"114,4";100;"93,66";"102,12";"3.938,18";"3.870,15";"3.971,56";"111,14";"115,76";"107,71";100;"98,27";"100,85";"3.519,5";"3.761,16";"3.430,97";"107,28";"114,64";"104,58";100;"106,87";"97,48";"3.431,88";"3.557,59";"3.377,36";"105,77";"109,64";"104,09";100;"103,66";"98,41";"3.157,96";"3.185,5";"3.149,49";"102,51";"103,41";"102,24";100;"103,41";"102,24";"2.671,19";"2.722,06";"2.653,9";"102,21";"104,16";"101,55";100;"101,9";"99,35";"2.275,36";"2.282,89";"2.273,61";"96,9";"97,22";"96,82";100;"100,33";"99,92";"2.218,8";"2.138,26";"2.236,75";"94,76";"91,32";"95,53";100;"96,37";"100,81";"2.269,07";"2.054,99";"2.305,17";"67,27";"60,78";"2.305,17";100;"90,57";"101,59";"2.593,47";"2.730,56";"2.570,42";"100,28";"115,07";"97,45";100;"105,29";"99,11";"2.892,79";"2.718,78";"2.907,83";"100,64";"106,2";"98,75";100;"93,98";"100,52";"3.325,98";"3.173,14";"3.339,84";"102,91";"98,18";"103,34";100;"95,4";"100,42";"3.661,17";"3.403,65";"3.690,05";"108,78";"116,82";"106,24";100;"92,97";"100,79";3.648;"3.523,22";"3.672,79";"104,78";"110,92";"102,82";100;"96,58";"100,68";"3.756,93";"3.660,84";"3.768,82";"103,17";"101,36";"103,29";100;"97,44";"100,32";"3.955,42";"3.671,96";"3.997,48";"101,41";"103,48";"100,79";100;"92,83";"101,06";"4.677,48";"5.824,83";"4.292,22";"115,2";"146,45";"105,29";100;"124,53";"91,76";"4.755,8";"4.978,71";"4.697,83";"105,06";"112,07";"103,38";100;"104,69";"98,78";"5.447,04";"5.298,2";"5.519,8";"103,05";"105,09";"103,49";100;"97,27";"101,34"
06. Tetuán;061. Bellas Vistas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.212,76";0;"2.212,76";"85,56";0;"83,89";100;0;100;"2.594,3";0;"2.594,3";"90,26";0;"88,1";100;0;100;"3.097,95";0;"3.081,7";"95,86";0;"95,35";100;0;"99,48";3.427;0;3.427;"101,82";0;"98,67";100;0;100;"3.446,77";0;"3.446,77";99;0;"96,49";100;0;100;"3.523,47";"3.946,01";"3.469,09";"96,76";"109,25";"95,08";100;"111,99";"98,46";"3.771,22";"4.620,9";"3.704,01";"96,69";"130,23";"93,39";100;"122,53";"98,22";"4.005,91";0;"3.996,88";"98,66";0;"98,04";100;0;"99,77";"4.355,09";"4.583,26";4.332;"96,21";"103,17";"95,33";100;"105,24";"99,47";"5.223,92";5.760;"5.072,68";"98,83";"114,25";"95,11";100;"110,26";"97,1"
06. Tetuán;062. Cuatro Caminos;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.905,22";"2.647,24";"2.917,68";"112,33";"111,56";"110,61";100;"91,12";"100,43";"3.326,22";"3.112,64";"3.334,67";"115,72";"121,59";"113,24";100;"93,58";"100,25";"4.067,98";0;"4.080,04";"125,87";0;"126,24";100;0;"100,3";"4.440,52";0;"4.451,05";"131,94";0;"128,15";100;0;"100,24";"4.412,33";"5.649,54";"4.239,7";"126,73";"177,85";"118,69";100;"128,04";"96,09";"4.397,06";0;"4.404,85";"120,75";0;"120,72";100;0;"100,18";"4.802,46";0;"4.777,68";"123,13";0;"120,46";100;0;"99,48";"5.096,26";"4.996,68";"5.101,26";"125,51";"125,63";"125,14";100;"98,05";"100,1";"5.479,99";"5.521,77";"5.473,68";"121,06";"124,29";"120,45";100;"100,76";"99,88";"6.496,82";0;"6.513,79";"122,91";0;"122,13";100;0;"100,26"
06. Tetuán;063. Castillejos;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.307,28";0;"3.310,69";"127,88";0;"125,51";100;0;"100,1";"3.621,63";0;"3.613,38";126;0;"122,71";100;0;"99,77";"4.048,17";0;"4.043,61";"125,26";0;"125,12";100;0;"99,89";"4.448,78";0;"4.346,92";"132,18";0;"125,15";100;0;"97,71";"4.480,5";0;"4.480,5";"128,69";0;"125,43";100;0;100;"4.288,21";0;"4.288,21";"117,76";0;"117,53";100;0;100;"4.847,93";0;"4.847,93";"124,29";0;"122,23";100;0;100;"4.949,86";0;"4.937,55";"121,91";0;"121,12";100;0;"99,75";"5.472,11";"5.494,71";"5.470,01";"120,89";"123,68";"120,37";100;"100,41";"99,96";6.438;"6.465,61";"6.435,73";"121,8";"128,25";"120,66";100;"100,43";"99,96"
06. Tetuán;064. Almenara;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.561,44";"3.147,25";"2.076,63";"99,04";"132,63";"78,73";100;"122,87";"81,07";"2.556,33";0;"2.412,49";"88,94";0;"81,93";100;0;"94,37";"3.066,02";"3.218,87";"3.016,85";"94,87";"99,6";"93,35";100;"104,99";"98,4";"3.203,9";"2.900,34";"3.274,9";"95,19";"99,55";"94,29";100;"90,53";"102,22";"2.802,31";"2.134,99";"3.175,22";"80,49";"67,21";"88,89";100;"76,19";"113,31";"3.291,43";"3.133,72";"3.318,43";"90,38";"86,76";"90,95";100;"95,21";"100,82";"3.194,29";"2.688,47";"3.508,39";"81,9";"75,77";"88,46";100;"84,16";"109,83";"4.046,93";"5.016,87";"3.854,48";"99,67";"126,14";"94,55";100;"123,97";"95,24";"4.385,78";"4.710,59";"4.157,45";"96,89";"106,03";"91,49";100;"107,41";"94,79";"4.987,49";"4.999,45";"4.979,52";"94,36";"99,17";"93,36";100;"100,24";"99,84"
06. Tetuán;065. Valdeacederas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.077,48";"2.279,84";"1.993,57";"80,33";"96,08";"75,58";100;"109,74";"95,96";"2.321,17";"2.463,1";"2.269,98";"80,76";"96,22";"77,09";100;"106,11";"97,79";"2.658,04";"3.004,12";"2.586,16";"82,24";"92,95";"80,02";100;"113,02";"97,3";"3.049,99";"3.133,28";"3.019,38";"90,62";"107,54";"86,93";100;"102,73";99;"3.139,79";"3.392,2";"2.999,42";"90,18";"106,79";"83,97";100;"108,04";"95,53";"3.331,4";"3.637,26";"3.222,52";"91,48";"100,7";"88,32";100;"109,18";"96,73";"3.404,75";"3.853,72";"3.228,78";"87,29";"108,61";"81,41";100;"113,19";"94,83";"5.060,01";"6.034,56";"3.582,45";"124,62";"151,72";"87,88";100;"119,26";"70,8";"4.452,47";"5.045,39";"4.129,28";"98,36";"113,57";"90,87";100;"113,32";"92,74";"5.274,19";"5.295,19";"5.255,17";"99,78";"105,03";"98,53";100;"100,4";"99,64"
06. Tetuán;066. Berruguete;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.264,13";"2.733,2";"2.088,59";"87,54";"115,18";"79,18";100;"120,72";"92,25";"2.479,19";"2.563,73";"2.470,45";"86,25";"100,15";"83,9";100;"103,41";"99,65";"2.817,63";"2.798,88";"2.819,78";"87,18";"86,6";"87,25";100;"99,33";"100,08";"2.989,74";"3.320,62";"2.944,79";"88,83";"113,97";"84,78";100;"111,07";"98,5";"3.273,71";"3.142,67";"3.292,32";"94,03";"98,93";"92,17";100;96;"100,57";"3.302,37";"3.712,06";"3.225,35";"90,69";"102,78";"88,4";100;"112,41";"97,67";"3.310,06";"3.933,98";"3.217,46";"84,86";"110,87";"81,12";100;"118,85";"97,2";"3.674,61";"4.518,4";"3.541,83";"90,5";"113,6";"86,88";100;"122,96";"96,39";"4.282,9";"4.767,53";"4.124,47";"94,62";"107,31";"90,76";100;"111,32";"96,3";"4.789,99";"4.725,66";"4.812,94";"90,62";"93,74";"90,24";100;"98,66";"100,48"
07. Chamberí;07. Chamberí;"4.833,33";"5.388,21";"4.799,82";"129,02";"154,83";"124,35";100;"111,48";"99,31";"5.140,17";"6.763,36";"4.965,53";"145,06";"202,29";"134,67";100;"131,58";"96,6";"4.296,01";"5.671,69";"4.198,09";"130,94";"172,87";"127,96";100;"132,02";"97,72";"4.287,04";"4.544,98";"4.278,82";"132,12";"140,07";"131,87";100;"106,02";"99,81";"4.084,65";"4.526,97";"4.074,66";"132,59";"146,95";"132,27";100;"146,95";"132,27";"3.681,51";"3.932,81";"3.663,49";"140,87";"150,48";"140,18";100;"106,83";"99,51";"3.128,9";"3.534,58";"3.092,64";"133,24";"150,52";"131,7";100;"112,97";"98,84";"3.200,87";"3.923,57";"3.164,52";"136,7";"167,57";"135,15";100;"122,58";"98,86";"3.435,82";"3.932,97";"3.412,1";"101,86";"116,33";"3.412,1";100;"114,47";"99,31";"3.873,32";"4.628,11";"3.837,59";"149,76";"195,04";"145,49";100;"119,49";"99,08";"4.416,36";"4.563,35";"4.412,2";"153,65";"178,26";"149,84";100;"103,33";"99,91";"5.202,37";"5.912,31";"5.170,16";"160,97";"182,94";"159,97";100;"113,65";"99,38";"5.538,86";"4.451,73";"5.551,37";"164,57";"152,79";"159,83";100;"80,37";"100,23";"5.451,36";"4.708,54";"5.471,59";"156,58";"148,23";"153,18";100;"86,37";"100,37";"5.701,59";"7.302,88";"5.645,58";"156,57";"202,2";"154,73";100;"128,08";"99,02";"6.188,49";"7.162,88";"6.158,85";"158,66";"201,86";"155,29";100;"115,75";"99,52";"6.789,79";"7.872,99";"6.690,99";"167,22";"197,95";"164,13";100;"115,95";"98,54";"7.150,33";"8.721,58";"7.095,43";"157,96";"196,32";"156,14";100;"121,97";"99,23";"8.238,24";"8.344,02";"8.230,09";"155,86";"165,51";"154,31";100;"101,28";"99,9"
07. Chamberí;071. Gaztambide;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.485,8";0;"3.485,32";"134,78";0;"132,13";100;0;"99,99";"4.121,88";"3.758,12";"4.150,8";"143,4";"146,8";"140,96";100;"91,17";"100,7";"4.831,87";0;"4.811,86";"149,51";0;"148,89";100;0;"99,59";"5.493,24";0;"5.501,27";"163,22";0;"158,39";100;0;"100,15";"5.086,21";0;"5.088,22";"146,09";0;"142,45";100;0;"100,04";"5.174,6";0;"5.179,95";"142,1";0;"141,97";100;0;"100,1";"5.605,32";0;"5.583,08";"143,71";0;"140,77";100;0;"99,6";"6.618,75";0;"6.602,12";"163,01";0;"161,95";100;0;"99,75";"6.657,11";"9.568,34";"6.413,73";"147,06";"215,38";"141,14";100;"143,73";"96,34";"7.413,6";"7.431,02";"7.412,01";"140,26";"147,4";"138,97";100;"100,23";"99,98"
07. Chamberí;072. Arapiles;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.673,98";"5.293,07";"3.529,7";"142,05";"223,06";"133,81";100;"144,07";"96,07";"4.191,23";0;"4.188,77";"145,82";0;"142,25";100;0;"99,94";"5.091,47";"4.708,93";"5.114,62";"157,54";"145,7";"158,26";100;"92,49";"100,45";"5.661,02";0;"5.657,18";"168,2";0;"162,88";100;0;"99,93";"5.304,27";0;"5.301,33";"152,35";0;"148,41";100;0;"99,94";"5.357,23";0;"5.357,23";"147,11";0;"146,82";100;0;100;"5.964,52";0;"5.942,3";"152,92";0;"149,83";100;0;"99,63";"6.431,52";"6.931,13";"6.391,17";"158,4";"174,27";"156,78";100;"107,77";"99,37";"6.654,11";0;"6.654,11";147;0;"146,43";100;0;100;"7.591,52";0;"7.594,89";"143,62";0;"142,4";100;0;"100,04"
07. Chamberí;073. Trafalgar;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.930,29";0;"3.912,6";"151,97";0;"148,33";100;0;"99,55";"4.649,63";0;"4.649,63";"161,77";0;"157,9";100;0;100;"5.201,14";0;"5.209,03";"160,93";0;"161,18";100;0;"100,15";"5.516,8";0;"5.520,79";"163,92";0;"158,95";100;0;"100,07";"5.626,61";0;"5.622,56";"161,61";0;"157,41";100;0;"99,93";"5.476,8";0;"5.457,06";"150,4";0;"149,56";100;0;"99,64";"6.215,88";0;"6.217,25";"159,37";0;"156,76";100;0;"100,02";"6.628,31";0;"6.628,31";"163,24";0;"162,59";100;0;100;"7.322,66";0;"7.325,93";"161,77";0;"161,21";100;0;"100,04";"8.568,41";"8.346,91";"8.594,59";"162,1";"165,57";"161,14";100;"97,41";"100,31"
07. Chamberí;074. Almagro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"4.695,36";0;"4.695,47";"181,55";0;"178,01";100;0;100;"5.255,21";0;"5.196,81";"182,83";0;"176,48";100;0;"98,89";"6.257,77";0;"6.254,67";"193,63";0;"193,53";100;0;"99,95";"6.345,97";0;"6.367,31";"188,55";0;"183,32";100;0;"100,34";"6.778,41";0;"6.787,95";"194,69";0;"190,03";100;0;"100,14";"7.373,38";0;"7.282,15";"202,48";0;"199,58";100;0;"98,76";"7.595,59";0;"7.534,38";"194,74";0;"189,97";100;0;"99,19";"8.249,9";"8.990,44";"8.157,33";"203,18";"226,04";"200,1";100;"108,98";"98,88";"9.287,64";0;"9.274,83";"205,18";0;"204,1";100;0;"99,86";"10.795,41";"11.150,17";"10.761,97";"204,24";"221,17";"201,78";100;"103,29";"99,69"
07. Chamberí;075. Ríos Rosas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.987,81";"4.326,15";"3.959,44";"154,19";"182,31";"150,11";100;"108,48";"99,29";"4.300,47";0;"4.301,9";"149,62";0;"146,09";100;0;"100,03";"5.277,92";"6.456,39";"5.110,11";"163,31";"199,77";"158,12";100;"122,33";"96,82";"5.421,65";0;"5.449,13";"161,09";0;"156,89";100;0;"100,51";"5.240,96";0;"5.301,41";"150,53";0;"148,41";100;0;"101,15";"5.782,02";"7.116,71";"5.588,05";"158,78";"197,04";"153,15";100;"123,08";"96,65";"6.238,76";"6.648,32";"6.178,83";"159,95";"187,36";"155,79";100;"106,56";"99,04";"6.592,8";"8.312,2";"6.309,13";"162,37";"208,99";"154,76";100;"126,08";"95,7";"6.792,64";0;"6.728,85";"150,06";0;"148,07";100;0;"99,06";"7.915,16";"7.735,63";"7.927,52";"149,75";"153,44";"148,63";100;"97,73";"100,16"
07. Chamberí;076. Vallehermoso;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.504,75";0;"3.507,25";"135,51";0;"132,96";100;0;"100,07";"3.915,56";0;"3.909,23";"136,23";0;"132,76";100;0;"99,84";"4.564,21";0;"4.564,21";"141,23";0;"141,23";100;0;100;"4.739,14";0;"4.768,92";"140,81";0;"137,3";100;0;"100,63";"4.882,43";0;"4.918,48";"140,23";0;"137,69";100;0;"100,74";"5.044,46";0;"5.069,68";"138,52";0;"138,94";100;0;"100,5";"5.577,05";0;"5.577,05";"142,99";0;"140,62";100;0;100;"6.090,19";"6.825,44";"5.926,28";"149,99";"171,61";"145,37";100;"112,07";"97,31";"5.997,21";0;"5.965,43";"132,49";0;"131,27";100;0;"99,47";"6.752,36";0;"6.788,94";"127,75";0;"127,29";100;0;"100,54"
